bank_pk,bank_id,bank_name,branch_id,branch_name,fd_sales,rd_sales,ca_sales,sa_sales,life_insurance,general_insurance,mutual_fund
5-Kotak-184-Po,5,Kotak,184,Port Rachel Branch,947219.77,515590.94,1073132.67,320078.8,2433879.89,2049661.69,1102294.33
5-Kotak-146-Br,5,Kotak,146,Brandonside Branch,847723.89,289612.73,368345.58,549235.33,1372736.64,1268908.8,1182844.71
5-Kotak-188-Ea,5,Kotak,188,East Ryanmouth Branch,1773712.35,703368.45,1521058.68,1015851.91,2897642.09,3855916.73,2331717.95
3-Kotak-165-So,3,Kotak,165,South Patrick Branch,1195941.25,635823.71,752351.64,950900.81,3635380.01,2495088.94,1840586.34
4-Kotak-176-Mu,4,Kotak,176,Murrayhaven Branch,2164195.85,1276011.05,1406828.59,1204843.5,4653188.1,3617196.58,2021886.86
5-Kotak-103-La,5,Kotak,103,Lake Jamesstad Branch,1929127.14,903295.75,1635770.65,1452281.46,3517642.41,3490288.77,2020309.34
2-Kotak-127-We,2,Kotak,127,West Kimberly Branch,2248129.07,1306559.56,926087.49,1006780.39,4161676.59,3890374.6,1788453.88
3-Kotak-123-Th,3,Kotak,123,Thomasport Branch,673386.59,497999.94,409439.42,575120.55,2355750.57,1500025.96,1515085.91
1-Kotak-180-Ni,1,Kotak,180,Nicolechester Branch,1680674.27,425386.95,498927.95,647562.12,1583918.67,2313102.56,1014485.17
1-Kotak-103-La,1,Kotak,103,Lake Jamesstad Branch,621791.99,493375.27,1062630.72,583140.6,2528456.74,1856579.65,1018219.62
5-Kotak-167-Da,5,Kotak,167,Davischester Branch,684647.09,318603.7,931058.49,558034.27,2347248.02,1710394.54,457539.18
3-Kotak-151-Ja,3,Kotak,151,Jarvismouth Branch,882573.68,326151.58,834792.22,819463.25,2268717.02,1978955.63,1459979.18
1-Kotak-154-Mi,1,Kotak,154,Mikeside Branch,1238447.3,311384.2,1000706.49,761079.58,3191370.28,1708210.29,1501192.06
1-Kotak-149-Po,1,Kotak,149,Port Jademouth Branch,797860.79,471257.11,568351.62,487900.23,1583565.37,1337743.2,539362.37
2-Kotak-121-Al,2,Kotak,121,Allenhaven Branch,1649509.02,749913.91,972609.62,686000.71,3471015.85,3343114.61,1274693.51
5-Kotak-111-Me,5,Kotak,111,Meganton Branch,2792033.32,1059951.2,1343720.91,1452742.26,4137322.14,3392666.11,2643049.31
5-Kotak-155-Al,5,Kotak,155,Alejandrofurt Branch,2109597.79,884671.29,901989.57,1222437.15,4332724.14,2986716.89,2446388.08
1-Kotak-135-Ea,1,Kotak,135,East Michael Branch,1130387.85,460006.83,501684.18,585428.36,3013817.59,1541418.7,1140813.83
3-Kotak-136-Me,3,Kotak,136,Meyersside Branch,956390.05,611503.48,1062738.31,953633.15,3478707.26,3099007.62,1393626.68
2-Kotak-117-Ke,2,Kotak,117,Kellymouth Branch,1243053.93,433082.31,850691.19,219609.75,1975969.52,2330886.67,1425240.06
1-Kotak-132-Jo,1,Kotak,132,Josephland Branch,1715796.45,695347.17,1076565.47,981197.17,3451661.56,2864786.46,1466326.89
2-Kotak-150-La,2,Kotak,150,Lake Kelly Branch,2206098.66,719506.02,1057256.38,875515.28,3202582.62,3544674.05,2370626.34
5-Kotak-117-Ke,5,Kotak,117,Kellymouth Branch,1047276.68,346690.57,412627.49,616629.88,1721244.54,1484832.53,780284.93
3-Kotak-167-Da,3,Kotak,167,Davischester Branch,2385116.92,713569.54,1003473.04,801053.84,3704322.05,3116978.96,2486521.62
3-Kotak-189-Ne,3,Kotak,189,New Dianaborough Branch,1234535.53,571348.58,866897.29,855810.15,2886642.13,2661758.67,2189941.92
2-Kotak-149-Po,2,Kotak,149,Port Jademouth Branch,1170910.52,500700.92,850008.78,476307.01,2590760.85,2710160.83,966732.3
3-Kotak-188-Ea,3,Kotak,188,East Ryanmouth Branch,1671616.34,711465.75,1123061.17,1398130.74,5578115.36,4445285.84,1839203.89
1-Kotak-138-La,1,Kotak,138,Lake Christophertown Branch,1640127.4,685707.12,1286997.56,854093.9,2849962.79,2607593.46,2315851.53
2-Kotak-113-Ne,2,Kotak,113,New Amyville Branch,597326.41,362825.24,525450.85,317158.66,1879131.49,611427.89,644685.02
3-Kotak-199-No,3,Kotak,199,North Patrickfort Branch,2309737.85,1010499.74,1859758.65,1615241.99,6796634.58,4332818.13,1977453.14
3-Kotak-137-No,3,Kotak,137,North Robertton Branch,2254921.5,620423.4,1025669.19,994388.09,5290516.12,4193144.82,3004880.85
2-Kotak-199-No,2,Kotak,199,North Patrickfort Branch,881091.82,234801.03,567369.63,486108.04,1261260.32,816737.14,887629.35
2-Kotak-153-Da,2,Kotak,153,Davidchester Branch,941567.35,373104.83,834328.46,551925.32,2261398.55,1564374.05,836991.76
2-Kotak-111-Me,2,Kotak,111,Meganton Branch,2351783.1,789486.32,792741.6,569233.67,4175678.63,2457973.88,1909875.44
2-Kotak-171-Ne,2,Kotak,171,New Kimberly Branch,1503042.97,481621.86,649853.21,426789.77,1803168.61,1295142.38,1093370.67
4-Kotak-112-Sm,4,Kotak,112,Smithborough Branch,598440.27,180899.81,219258.34,414966.49,1275608.48,1084816.8,842037.84
5-Kotak-116-Ne,5,Kotak,116,New Destinyview Branch,355751.41,214829.83,234419.15,147628.81,1367965.84,539997.4,649649.31
2-Kotak-187-Ma,2,Kotak,187,Marshallshire Branch,1156241.43,262979.62,484846.61,510538.08,994395.07,2255062.72,1098503.58
5-Kotak-157-Mi,5,Kotak,157,Mitchellburgh Branch,1628325.3,732322.97,1242373.35,1003141.08,3267221.73,2698882.23,1786384.48
4-Kotak-105-So,4,Kotak,105,South Rachel Branch,1411306.9,743786.47,849981.9,974153.18,2632604.67,2899058.74,1754601.44
4-Kotak-169-No,4,Kotak,169,North Jacquelineburgh Branch,381374.17,229456.96,593545.67,422228.16,1730908.57,967880.26,1122873.42
5-Kotak-110-So,5,Kotak,110,South Michelle Branch,1247651.6,739170.69,553486.77,398244.16,2665045.39,2928953.38,1028045.08
3-Kotak-120-Ea,3,Kotak,120,East Sydney Branch,538085.52,199879.62,146488.21,106700.55,912887.05,838148.5,662162.98
3-Kotak-106-Wi,3,Kotak,106,Williamview Branch,681358.89,223679.08,443324.13,159047.61,917423.4,825855.02,133505.9
2-Kotak-143-Ha,2,Kotak,143,Hallborough Branch,593049.44,465926.28,879838.2,576749.8,2113334.98,2817737.15,838141.41
3-Kotak-138-La,3,Kotak,138,Lake Christophertown Branch,365563.86,170016.76,299596.25,75353.71,1062281.23,437669.87,789245.99
5-Kotak-129-Tr,5,Kotak,129,Travisberg Branch,593668.3,243208.72,336250.47,536875.61,1767976.59,1068878.77,712068.88
3-Kotak-196-Za,3,Kotak,196,Zamorahaven Branch,803964.46,422587.59,691785.61,422140.6,1785161.68,1281150.99,862489.12
3-Kotak-159-Ag,3,Kotak,159,Aguilarberg Branch,1286627.4,558201.38,1067636.66,1218893.77,3611185.11,2589974.15,1067807.37
3-Kotak-110-So,3,Kotak,110,South Michelle Branch,1870311.88,580050.32,871714.09,587143.52,2118545.26,2231452.57,1416686.88
5-Kotak-126-So,5,Kotak,126,South Wendy Branch,1290824.18,232625.53,611738.91,630337.63,2279694.02,1675406.96,344799.96
2-Kotak-131-Br,2,Kotak,131,Browningberg Branch,617558.2,554829.2,959887.75,373098,2663017.32,1031785.86,605179.1
2-Kotak-185-Po,2,Kotak,185,Port Patricktown Branch,1641155.05,574051.28,615030.42,1046650.79,2913240.57,2070135.08,1501826.21
1-Kotak-156-Ea,1,Kotak,156,East Emilymouth Branch,1195378.9,362188.42,344098.25,232434.5,2078342.69,1445657.32,626935.41
5-Kotak-131-Br,5,Kotak,131,Browningberg Branch,1547364.59,405253.74,591432.74,368269.15,2101892.53,1877243.31,1517086.58
5-Kotak-179-Po,5,Kotak,179,Port Brian Branch,896463.97,345976.51,621221.56,465064.41,2136870.38,1230850.63,1073875.91
5-Kotak-136-Me,5,Kotak,136,Meyersside Branch,1047048.22,274559.21,543008.99,298522.34,2043925.38,1212162.61,799208.69
3-Kotak-162-Mo,3,Kotak,162,Moniquechester Branch,1196065.07,727699.07,708614.61,766591.32,3078747.14,2380890.5,1778314.15
5-Kotak-130-Ro,5,Kotak,130,Robertshire Branch,2073154.15,866581.3,1014851.32,980581.96,3469538.71,2636766.94,2189471.79
2-Kotak-164-Fo,2,Kotak,164,Fordton Branch,1542504.12,647423.9,793131.19,1264947.7,2939487.53,2939425.62,2271300.37
5-Kotak-183-La,5,Kotak,183,Lancemouth Branch,374518.01,208644.74,194497.71,243013.92,596595.25,750000.44,637607.2
3-Kotak-111-Me,3,Kotak,111,Meganton Branch,1709956.58,395352.55,721346.69,499675.93,3062108.99,2233515.43,1946282.84
1-Kotak-108-Ea,1,Kotak,108,East Carl Branch,925188.4,317888.41,421123.07,474633.22,1922958.5,1541062.35,757416.7
3-Kotak-104-Or,3,Kotak,104,Ortegashire Branch,1403027.08,573064.45,1057602.29,758928.11,4093767.96,2570042.6,2448273.98
5-Kotak-134-No,5,Kotak,134,North Charles Branch,1628072.4,413396.83,583852.02,446524.64,1674977.04,1967890.73,909811.6
5-Kotak-107-Po,5,Kotak,107,Port Gregoryport Branch,1347363.03,310876.6,717098.12,448573.04,2923177.95,986113.31,1408154.05
3-Kotak-139-Ke,3,Kotak,139,Kevinport Branch,943061.39,320852.15,542539.08,584736.26,2217044.54,1663588.24,1536609.02
1-Kotak-116-Ne,1,Kotak,116,New Destinyview Branch,578307.77,598562.59,547725.46,503864.09,1479570.14,1282800.09,727973.05
5-Kotak-162-Mo,5,Kotak,162,Moniquechester Branch,1540230.41,630938.87,868269.14,838667.19,4018973.21,1929858.69,1415068.01
5-Kotak-150-La,5,Kotak,150,Lake Kelly Branch,310882.47,487813.8,786755.43,346482.78,1322056.34,1716326.51,758150.66
2-Kotak-178-Po,2,Kotak,178,Port Kimberlyfurt Branch,980285.42,414958.35,912179.67,541904.19,4518267.9,1921662.15,1872788.38
5-Kotak-121-Al,5,Kotak,121,Allenhaven Branch,839219.52,304974.65,591045.43,647248.03,2354274.53,2021120.08,801106.79
3-Kotak-114-La,3,Kotak,114,Lake Hollystad Branch,1864852.91,443280.9,1154517.65,969318.01,1594638.45,3053092.55,1548541.88
3-Kotak-192-Ca,3,Kotak,192,Carlton Branch,1125112.04,414366.12,619734.69,436695.92,1556480.61,1069892,1040031.98
2-Kotak-116-Ne,2,Kotak,116,New Destinyview Branch,256564.97,72149.51,254439.44,192911.25,19425.52,246928.4,5003.09
3-Kotak-161-We,3,Kotak,161,West Stephaniefort Branch,1443647.33,495759.15,608862.07,517519.82,2272006.02,1882225.55,1756948.25
2-Kotak-102-Jo,2,Kotak,102,Johnland Branch,978104.12,504033.88,716070.76,647840.04,2351276.48,2098026.31,1091693.79
1-Kotak-188-Ea,1,Kotak,188,East Ryanmouth Branch,740222.47,398182.58,437060.38,555799.08,1541427.02,272250.29,977732.23
1-Kotak-178-Po,1,Kotak,178,Port Kimberlyfurt Branch,16624.34,177274.33,118271.5,186899.64,240022.7,33101.76,343441.41
1-Kotak-128-No,1,Kotak,128,North Nathanieltown Branch,1308570.92,622417.27,658107.92,793427.3,2299666.98,2231338.06,1241517.47
2-Kotak-118-We,2,Kotak,118,West Brandontown Branch,1028262.85,503698.62,402302.67,571236.29,2768774.35,1068915.49,1280069.89
3-Kotak-133-Da,3,Kotak,133,Danielton Branch,1263885.79,458334.25,557571.24,430793.69,2672635.98,1722959.56,907004.19
4-Kotak-159-Ag,4,Kotak,159,Aguilarberg Branch,1308126.97,488527.95,400783.29,518536.06,1952685.66,902871.08,616185.08
5-Kotak-165-So,5,Kotak,165,South Patrick Branch,747232.58,232896.61,411894.55,140736.65,1061823.3,750359.86,620718.4
5-Kotak-119-La,5,Kotak,119,Lake Steve Branch,765175.46,276536.41,530803.47,385311.27,1080978.88,792989.99,444040.77
2-Kotak-140-St,2,Kotak,140,Stanleyview Branch,2158056.52,650796.28,888531.9,871737.49,2951805.9,2495728.39,1318436.85
4-Kotak-174-We,4,Kotak,174,West Danielle Branch,1548754.56,965939.78,1107860.45,741745.73,3059890.95,2202752.31,1954378.05
1-Kotak-143-Ha,1,Kotak,143,Hallborough Branch,1404388.38,682256.08,1435723.14,823871.9,3663984.72,3173594.55,1735994.28
1-Kotak-146-Br,1,Kotak,146,Brandonside Branch,658695.04,224608.25,293845.81,310630.25,1085852.81,1021838.25,552971.55
5-Kotak-151-Ja,5,Kotak,151,Jarvismouth Branch,596406.45,266295.33,538500.48,449382.42,2408989.36,484544.17,589523.08
5-Kotak-109-Sa,5,Kotak,109,Sandramouth Branch,784093.02,423497.98,368471.95,484094.31,3062016.04,1103253.66,931091.58
4-Kotak-136-Me,4,Kotak,136,Meyersside Branch,484837.59,361786.12,417307.24,527896.61,1350346.22,1985707.73,1143092.74
2-Kotak-125-Am,2,Kotak,125,Amymouth Branch,903704.69,228799.77,484045.41,459760.23,1149335.87,2401782.8,607300.94
2-Kotak-152-Br,2,Kotak,152,Brittanyland Branch,1200612.17,482425.63,850131.9,436991.64,2754528.06,2113639.89,880598.96
1-Kotak-198-Mc,1,Kotak,198,Mcintyreton Branch,1365394.39,279239.02,396645.16,343838.65,1060597.53,1232072.79,1276161.21
1-Kotak-159-Ag,1,Kotak,159,Aguilarberg Branch,583666.03,374419.62,310920.08,164758.38,1248313.93,1202217.36,738704.8
4-Kotak-148-No,4,Kotak,148,North Melaniestad Branch,1315255.58,474182.66,991048.8,827696.6,2268425.6,2274757.69,1041878.55
4-Kotak-158-Ea,4,Kotak,158,East Chadstad Branch,749717.41,60824.51,238529.7,524986.03,1515732.14,1277294,682478.62
5-Kotak-102-Jo,5,Kotak,102,Johnland Branch,385194.44,61869.25,117618.75,113184.87,965479.78,200073.38,171208.64
2-Kotak-109-Sa,2,Kotak,109,Sandramouth Branch,1617721.89,349689.74,724107.33,321236.33,2981946.78,1489615.86,1165752.88
1-Kotak-124-Ma,1,Kotak,124,Maryburgh Branch,484608.14,233569.31,431436.17,222861.18,1109431.97,704508.39,545530.48
2-Kotak-175-Ne,2,Kotak,175,New Peter Branch,1522296.52,411568.02,1001278.06,697049.79,3158609.64,1857183.69,1285716.54
5-Kotak-176-Mu,5,Kotak,176,Murrayhaven Branch,179673.71,316580.62,347828.49,458235.5,1082906.95,1455355.56,166950.77
3-Kotak-149-Po,3,Kotak,149,Port Jademouth Branch,866550.38,236257.73,195243.93,173238.21,1047638.12,667533.96,609307.94
3-Kotak-145-Mi,3,Kotak,145,Michaelland Branch,587299.67,94945.57,542173.76,225383.93,868302.31,661746.69,316276.69
5-Kotak-100-Ea,5,Kotak,100,East Curtis Branch,453430.75,298505.45,512506.55,191815.73,293532.63,968357.65,646415.96
4-Kotak-111-Me,4,Kotak,111,Meganton Branch,712352.53,36745.87,180975.76,231889.31,1020531.45,968991.04,817765.08
5-Kotak-161-We,5,Kotak,161,West Stephaniefort Branch,438543.48,269143.28,405360.53,247141.56,1251896.12,671551.09,816258.06
4-HDFC-118-We,4,HDFC,118,West Brandontown Branch,894951.8,553759.92,657268.59,340821.67,1731186.93,1304348.78,803723.52
4-HDFC-124-Ma,4,HDFC,124,Maryburgh Branch,1599409.9,767429.33,964700.42,1279464.04,2749736.88,2613525.97,1585427.86
1-HDFC-169-No,1,HDFC,169,North Jacquelineburgh Branch,2132373.95,932259.16,1177556.77,821485.6,4789106.11,3070188.29,1911817.53
1-HDFC-196-Za,1,HDFC,196,Zamorahaven Branch,1235044.64,409260.55,660577.2,732169.8,2264082.98,2383492.32,668651.55
1-HDFC-188-Ea,1,HDFC,188,East Ryanmouth Branch,969809.77,401886.82,771068.79,671893.92,1834115.17,1883456.44,635465.65
3-HDFC-186-Ea,3,HDFC,186,East Sarabury Branch,700811.18,314781.33,418445.26,513983.98,1770689.55,1319046.1,1149380.72
3-HDFC-148-No,3,HDFC,148,North Melaniestad Branch,2108192.07,987765.53,1171218.82,1180901.23,3925168.8,3744920.84,2038053.27
5-HDFC-116-Ne,5,HDFC,116,New Destinyview Branch,1575628.47,366149.59,1497449.96,776136.74,5702438.81,2642470.33,2014348.79
3-HDFC-120-Ea,3,HDFC,120,East Sydney Branch,2589421.73,791261.21,1738415.49,1191228.75,3751507.58,2880607.22,2251429.05
5-HDFC-142-Br,5,HDFC,142,Bryantton Branch,1192718.69,680435.65,1479408.35,785891.62,3684987.71,3263664.94,1524402.77
5-HDFC-183-La,5,HDFC,183,Lancemouth Branch,442849.56,410190.39,754851.53,522341.62,1754079.67,2240537.64,458994.62
1-HDFC-175-Ne,1,HDFC,175,New Peter Branch,1624804.52,727764.38,1010753.09,953346.32,4211961.36,2389260.94,1523556.91
4-HDFC-176-Mu,4,HDFC,176,Murrayhaven Branch,1647826.73,492558.86,1219946.95,927266.22,2633003.12,2937050.58,1673884.93
1-HDFC-181-We,1,HDFC,181,West Christopher Branch,1649435.98,479177.28,1035526.69,982054.01,3554671.75,1975333.58,1190498.15
3-HDFC-121-Al,3,HDFC,121,Allenhaven Branch,701852.36,488180.03,595669.2,823677.61,2500415.19,2139472.53,1194899.7
2-HDFC-162-Mo,2,HDFC,162,Moniquechester Branch,779260.25,335946.22,318071.95,393432.68,2923610.53,1088442.62,1309926.87
3-HDFC-123-Th,3,HDFC,123,Thomasport Branch,1989826.71,846088.02,1663956.82,917248.26,4726242.46,3310644.45,2890809.99
4-HDFC-132-Jo,4,HDFC,132,Josephland Branch,1282487.23,310093.08,765587.25,492828.45,4176409.87,1958163.42,1566037.47
3-HDFC-166-Ma,3,HDFC,166,Martintown Branch,3322376.82,1891496.02,2554441.11,2201210.86,8558733.59,5030041.45,4259048.46
4-HDFC-180-Ni,4,HDFC,180,Nicolechester Branch,1971044.65,934303.75,1086634.97,915649.96,5212781.2,1721554.88,1850871.3
2-HDFC-195-Po,2,HDFC,195,Port Wanda Branch,554869.69,329167.62,685209.36,378830.91,1908353.52,1497558.89,1045198.08
2-HDFC-116-Ne,2,HDFC,116,New Destinyview Branch,1823657.85,810150.18,1618314.78,1424964.41,3475842.95,3112098.69,1924073.76
5-HDFC-147-Ea,5,HDFC,147,East Jason Branch,1537172.77,717208,720414.92,486204.49,3118459.35,2069429.35,1620614.5
3-HDFC-143-Ha,3,HDFC,143,Hallborough Branch,2234517.09,512228.86,691256.32,795720.67,3493653.69,2179028.68,1517679.78
5-HDFC-124-Ma,5,HDFC,124,Maryburgh Branch,1022137.08,398897.55,965286.01,664485.51,3028550.83,2388982.38,934554.35
1-HDFC-171-Ne,1,HDFC,171,New Kimberly Branch,2750221.13,1105042.17,1053400.73,878180.01,3226667.12,2749303.4,2009854.3
1-HDFC-198-Mc,1,HDFC,198,Mcintyreton Branch,2548302.84,766319.58,1368533.68,1046918.15,2081555.12,3408934.73,3292585.48
1-HDFC-159-Ag,1,HDFC,159,Aguilarberg Branch,209589.02,256229.62,160512.49,158854.64,1438705.08,473218.97,572285.64
1-HDFC-128-No,1,HDFC,128,North Nathanieltown Branch,851796.1,379127.38,715325.49,484682.48,1529936.78,1281776.18,1140793.6
1-HDFC-111-Me,1,HDFC,111,Meganton Branch,1238011.94,275644.37,812473.1,422588.54,2236620.72,1295658.08,1134262.9
3-HDFC-199-No,3,HDFC,199,North Patrickfort Branch,2291465.62,822010.04,1685970.77,1310949.35,5684598.71,4296141.28,2210543.02
5-HDFC-108-Ea,5,HDFC,108,East Carl Branch,975241.67,452641.29,582891.35,456316.21,2723705.34,1781401.7,1273170.17
5-HDFC-189-Ne,5,HDFC,189,New Dianaborough Branch,1668952.67,680733.55,1189875.9,1042519.78,3816727.05,3863747.59,1915993.06
4-HDFC-185-Po,4,HDFC,185,Port Patricktown Branch,1036434.65,593685.95,808943.69,556794.32,2194744.75,2372128.46,1138039.62
1-HDFC-152-Br,1,HDFC,152,Brittanyland Branch,2136027.42,600258.18,913565.61,723705.15,3402512.98,3220758.08,1337698.87
2-HDFC-160-No,2,HDFC,160,North Vanessamouth Branch,1538685.98,565548.58,1217832.16,713097.3,2720819.75,2525553.28,1678736.01
4-HDFC-130-Ro,4,HDFC,130,Robertshire Branch,916443.78,451217.05,257360.31,330472.26,2006612.13,1492061.49,275356.21
4-HDFC-147-Ea,4,HDFC,147,East Jason Branch,2499795.77,562197.64,1403096.11,882775.39,2383438.2,3214982.91,1876397.68
3-HDFC-193-Ne,3,HDFC,193,New Jenniferberg Branch,2480525.16,895940.19,1586845.91,1241817.46,4793637.47,2130790.53,1812629.85
4-HDFC-178-Po,4,HDFC,178,Port Kimberlyfurt Branch,1135572.83,725492.08,536870.62,617690.79,2894767.42,1788963.1,598713.03
2-HDFC-146-Br,2,HDFC,146,Brandonside Branch,1222681.94,559785.75,363332.89,422039.55,2438160.72,1855438.34,1092934.52
5-HDFC-132-Jo,5,HDFC,132,Josephland Branch,2630536.58,745132.09,1276539.89,1455312.99,5890416.32,4040558.3,2682688.29
4-HDFC-166-Ma,4,HDFC,166,Martintown Branch,2282742.79,972800.8,1585429.92,1337156.97,4295880.35,3988598.07,2342432.08
3-HDFC-197-Po,3,HDFC,197,Port Jeanne Branch,1624862.15,748605.18,862726.27,405544.04,3552767.08,2667135.68,2084530.62
1-HDFC-163-Sh,1,HDFC,163,Shannonmouth Branch,2153771.72,516986.28,1233531.79,954765.88,3875643.83,2912557.84,1545508.87
1-HDFC-143-Ha,1,HDFC,143,Hallborough Branch,1331387.24,435250.88,898188.14,599355.46,2966395.45,1922335.05,1833196.61
4-HDFC-104-Or,4,HDFC,104,Ortegashire Branch,1111657.07,196343.41,438740.4,759964.8,2566556.38,2266318.99,1715344.92
5-HDFC-193-Ne,5,HDFC,193,New Jenniferberg Branch,1978241.33,759981.46,1470141.12,1298241.41,3526792.13,3956608.56,2053048.96
3-HDFC-161-We,3,HDFC,161,West Stephaniefort Branch,3574647.54,1074082.99,1656305.04,1924980.79,6877454.89,4141377.4,2254283.07
5-HDFC-178-Po,5,HDFC,178,Port Kimberlyfurt Branch,1523550.56,660080.76,1095883.01,1187396.41,4889156.43,3498831.43,2088406.18
2-HDFC-138-La,2,HDFC,138,Lake Christophertown Branch,2760967.95,972003.6,1143886.64,591327.3,4666126.63,4084116.09,2564491.65
3-HDFC-171-Ne,3,HDFC,171,New Kimberly Branch,2131593.65,646463.2,813824.75,559146.04,3326941.07,1990328.22,1674598.99
3-HDFC-141-Ho,3,HDFC,141,Hodgesburgh Branch,1053069.35,371285.32,625217.2,574830.88,1566204.34,1563012.98,519186.65
4-HDFC-191-So,4,HDFC,191,South Feliciaborough Branch,871897.47,486832.18,359762.03,646217.28,1482681.98,1713206.67,1217167.67
2-HDFC-120-Ea,2,HDFC,120,East Sydney Branch,2884678.34,591380.95,1293074.57,1570658.94,3366268.76,3210285.59,2273557.22
4-HDFC-146-Br,4,HDFC,146,Brandonside Branch,1982229.42,495449.65,960756.66,952311.1,2808046.13,3385395.5,2180920.86
2-HDFC-173-Ne,2,HDFC,173,New Nathan Branch,1782410.38,625925.6,1553152.12,1307434.43,3649548,2818346.95,2176835.48
2-HDFC-127-We,2,HDFC,127,West Kimberly Branch,1051045.26,776335.98,1103273.35,706218.22,3956426.61,2865792.89,1993911.25
1-HDFC-120-Ea,1,HDFC,120,East Sydney Branch,2363592.39,870517.77,1295700.02,1167588.79,3452751.46,3200694.53,1939346.91
4-HDFC-127-We,4,HDFC,127,West Kimberly Branch,2124602.91,864277.5,1326252.94,1228331.65,4398465.76,3678083.94,2010680.21
2-HDFC-185-Po,2,HDFC,185,Port Patricktown Branch,1915104.04,746707.81,1443363.88,1304268.78,5464319.17,3325895.77,3238204.58
2-HDFC-118-We,2,HDFC,118,West Brandontown Branch,1678219.73,312702.55,1311942.71,742689.29,4212913.82,2817157.77,1818394.78
3-HDFC-162-Mo,3,HDFC,162,Moniquechester Branch,459936.04,189538.63,496148.24,249926.94,400076.41,327239.12,302282.66
1-HDFC-151-Ja,1,HDFC,151,Jarvismouth Branch,2171370.35,976545.44,1618611.91,1142897.15,4942361.36,2238793.27,1680687.32
3-HDFC-137-No,3,HDFC,137,North Robertton Branch,2582807.64,1204431.85,1586748.63,1225072.95,5832475.25,3502081.36,2152798.68
4-HDFC-145-Mi,4,HDFC,145,Michaelland Branch,1752007.44,752870.38,1184257.11,1003786.18,2170452.51,2410036.28,1350325.91
4-HDFC-123-Th,4,HDFC,123,Thomasport Branch,975936.06,165808.82,493180.51,406764.81,1299218.39,1018794.43,1014736.11
2-HDFC-191-So,2,HDFC,191,South Feliciaborough Branch,3545059.83,1099718.21,1751409.85,859487.43,6683543.62,4636286.11,3315733.7
5-HDFC-144-Ea,5,HDFC,144,East Jenniferstad Branch,1940317.25,507318.06,1211430,658794.05,4275865.75,3735476.6,1039977.57
